triplets,co
"('mlg19', 'mlg75', '1-1637')",1
"('1-7140C', '1-7839C', '1-3820')",1
"('1-8818C', '1-5355C', '1-1131C')",1
"('1-8818C', '1-1131C', '1-5355C')",1
"('1-5355C', '1-8818C', '1-1131C')",1
"('1-5355C', '1-1131C', '1-8818C')",1
"('1-1131C', '1-8818C', '1-5355C')",1
"('1-1131C', '1-5355C', '1-8818C')",1
"('mlg75', 'mlg19', '1-1637')",1
"('mlg75', '1-1637', 'mlg19')",1
"('mlg19', '1-1637', 'mlg75')",1
"('1-8370C', '1-1750', '1-6098C')",1
"('1-1637', 'mlg75', 'mlg19')",1
"('1-1637', 'mlg19', 'mlg75')",1
"('1-1750', '1-8370C', '1-7807C')",1
"('1-1750', '1-8370C', '1-6098C')",1
"('1-1750', '1-7807C', '1-8370C')",1
"('1-1750', '1-7807C', '1-6098C')",1
"('1-1750', '1-6098C', '1-8370C')",1
"('1-1750', '1-6098C', '1-7807C')",1
"('1-8370C', '1-1750', '1-7807C')",1
"('1-9518', '1-8341C', '1-9013')",1
"('1-9013', '1-9518', '1-8341C')",1
"('1-7140C', '1-3820', '1-7839C')",1
"('1-9013', '1-7981', '1-8341C')",1
"('1-8421C', '1-10219', '1-8968C')",1
"('1-8421C', '1-10219', '1-6772C')",1
"('1-8421C', '1-8968C', '1-10219')",1
"('1-8421C', '1-8968C', '1-6772C')",1
"('1-8421C', '1-6772C', '1-10219')",1
"('1-8421C', '1-6772C', '1-8968C')",1
"('1-6772C', '1-10219', '1-8968C')",1
"('1-6772C', '1-10219', '1-8421C')",1
"('1-6772C', '1-8968C', '1-10219')",1
"('1-6772C', '1-8968C', '1-8421C')",1
"('1-6772C', '1-8421C', '1-10219')",1
"('1-6772C', '1-8421C', '1-8968C')",1
"('1-4169', '1-4117', '1-3607')",1
"('1-4169', '1-4117', '1-3604')",1
"('1-4169', '1-3607', '1-4117')",1
"('1-4169', '1-3607', '1-3604')",1
"('1-4169', '1-3604', '1-4117')",1
"('1-4169', '1-3604', '1-3607')",1
"('1-4117', '1-4169', '1-3607')",1
"('1-4117', '1-4169', '1-3604')",1
"('1-4117', '1-3607', '1-4169')",1
"('1-8968C', '1-6772C', '1-8421C')",1
"('1-8968C', '1-6772C', '1-10219')",1
"('1-8968C', '1-8421C', '1-6772C')",1
"('1-8341C', '1-9013', '1-7981')",1
"('1-9013', '1-8341C', '1-9518')",1
"('1-9013', '1-8341C', '1-7981')",1
"('1-7981', '1-9518', '1-8341C')",1
"('1-7981', '1-9013', '1-8341C')",1
"('1-7981', '1-8341C', '1-9518')",1
"('1-7981', '1-8341C', '1-9013')",1
"('1-8341C', '1-9518', '1-9013')",1
"('1-8341C', '1-9518', '1-7981')",1
"('1-8341C', '1-9013', '1-9518')",1
"('1-8341C', '1-7981', '1-9518')",1
"('1-8968C', '1-8421C', '1-10219')",1
"('1-8341C', '1-7981', '1-9013')",1
"('1-10219', '1-8968C', '1-8421C')",1
"('1-10219', '1-8968C', '1-6772C')",1
"('1-10219', '1-8421C', '1-8968C')",1
"('1-10219', '1-8421C', '1-6772C')",1
"('1-10219', '1-6772C', '1-8968C')",1
"('1-10219', '1-6772C', '1-8421C')",1
"('1-8968C', '1-10219', '1-8421C')",1
"('1-8968C', '1-10219', '1-6772C')",1
"('1-7140C', '1-7842C', '1-3820')",1
"('1-7140C', '1-3820', '1-7842C')",1
"('mlg76', '1-16923', 'mlg02')",1
"('mlg65', 'mlg22', '1-1258C')",1
"('mlg19', '1-1258C', '1-3638')",1
"('1-8974', 'mlg19', '1-3638')",1
"('1-8974', '1-3638', 'mlg19')",1
"('1-3638', 'mlg19', '1-8974')",1
"('1-3638', 'mlg19', '1-1258C')",1
"('1-3638', '1-8974', 'mlg19')",1
"('1-3638', '1-1258C', 'mlg19')",1
"('1-1258C', 'mlg19', '1-3638')",1
"('1-1258C', '1-3638', 'mlg19')",1
"('1-8860', 'mlg77', '1-0358C')",1
"('1-8860', '1-0358C', 'mlg77')",1
"('mlg77', '1-8860', '1-0358C')",1
"('mlg77', '1-0358C', '1-8860')",1
"('1-0358C', '1-8860', 'mlg77')",1
"('1-0358C', 'mlg77', '1-8860')",1
"('1-4052', '1-3640', '1-1258C')",1
"('1-4052', '1-1258C', '1-3640')",1
"('1-3640', '1-4052', '1-1258C')",1
"('1-3640', '1-1258C', '1-4052')",1
"('1-1258C', '1-4052', '1-3640')",1
"('1-1258C', '1-3640', '1-4052')",1
"('mlg19', '1-3638', '1-1258C')",1
"('mlg19', '1-3638', '1-8974')",1
"('mlg19', '1-8974', '1-3638')",1
"('1-16923', 'mlg76', 'mlg02')",1
"('mlg76', '1-16923', '1-9099C')",1
"('mlg76', '1-9099C', 'mlg02')",1
"('mlg76', '1-9099C', '1-16923')",1
"('mlg02', 'mlg76', '1-16923')",1
"('mlg02', 'mlg76', '1-9099C')",1
"('mlg02', '1-16923', 'mlg76')",1
"('mlg02', '1-16923', '1-9099C')",1
"('mlg02', '1-9099C', 'mlg76')",1
"('mlg02', '1-9099C', '1-16923')",1
"('1-16923', 'mlg76', '1-9099C')",1
"('1-9099C', '1-16923', 'mlg02')",1
"('1-16923', 'mlg02', 'mlg76')",1
"('1-16923', 'mlg02', '1-9099C')",1
"('1-16923', '1-9099C', 'mlg76')",1
"('1-16923', '1-9099C', 'mlg02')",1
"('1-9099C', 'mlg76', 'mlg02')",1
"('1-9099C', 'mlg76', '1-16923')",1
"('1-9099C', 'mlg02', 'mlg76')",1
"('1-9099C', 'mlg02', '1-16923')",1
"('1-9099C', '1-16923', 'mlg76')",1
"('mlg65', 'mlg22', '1-8974')",1
"('mlg65', '1-8974', 'mlg22')",1
"('1-7839C', '1-7140C', '1-3820')",1
"('mlg65', '1-1258C', 'mlg22')",1
"('1-6098C', '1-1350C', '1-8038')",1
"('1-6098C', '1-1350C', '1-5694')",1
"('1-1350C', '1-8038', '1-5694')",1
"('1-1350C', '1-8038', '1-6098C')",1
"('1-1350C', '1-5694', '1-8038')",1
"('1-1350C', '1-5694', '1-6098C')",1
"('1-1350C', '1-6098C', '1-8038')",1
"('1-1350C', '1-6098C', '1-5694')",1
"('1-3820', '1-7842C', '1-7839C')",1
"('1-3820', '1-7842C', '1-7140C')",1
"('1-3820', '1-7839C', '1-7842C')",1
"('1-3820', '1-7839C', '1-7140C')",1
"('1-3820', '1-7140C', '1-7842C')",1
"('1-3820', '1-7140C', '1-7839C')",1
"('1-7842C', '1-3820', '1-7839C')",1
"('1-7842C', '1-3820', '1-7140C')",1
"('1-7842C', '1-7839C', '1-3820')",1
"('1-7842C', '1-7140C', '1-3820')",1
"('1-7839C', '1-3820', '1-7842C')",1
"('1-7839C', '1-3820', '1-7140C')",1
"('1-7839C', '1-7842C', '1-3820')",1
"('1-6098C', '1-5694', '1-1350C')",1
"('1-6098C', '1-5694', '1-8038')",1
"('1-6098C', '1-8038', '1-1350C')",1
"('1-8038', '1-5694', '1-1350C')",1
"('mlg22', 'mlg65', '1-8974')",1
"('mlg22', 'mlg65', '1-1258C')",1
"('mlg22', '1-8974', 'mlg65')",1
"('mlg22', '1-1258C', 'mlg65')",1
"('1-8974', 'mlg65', 'mlg22')",1
"('1-8974', 'mlg22', 'mlg65')",1
"('1-1258C', 'mlg65', 'mlg22')",1
"('1-1258C', 'mlg22', 'mlg65')",1
"('1-8038', '1-5694', '1-6098C')",1
"('1-8038', '1-6098C', '1-5694')",1
"('1-6098C', '1-8038', '1-5694')",1
"('1-8038', '1-6098C', '1-1350C')",1
"('1-8038', '1-1350C', '1-5694')",1
"('1-8038', '1-1350C', '1-6098C')",1
"('1-5694', '1-8038', '1-6098C')",1
"('1-5694', '1-8038', '1-1350C')",1
"('1-5694', '1-6098C', '1-8038')",1
"('1-5694', '1-6098C', '1-1350C')",1
"('1-5694', '1-1350C', '1-8038')",1
"('1-5694', '1-1350C', '1-6098C')",1
"('mlg22', '1-1595', '1-1637')",1
"('mlg22', '1-1637', '1-1595')",1
"('1-4117', '1-3604', '1-4169')",1
"('1-3564', 'mlg04', '1-8421C')",1
"('1-8421C', 'mlg04', '1-3564')",1
"('1-8421C', '1-3564', 'mlg04')",1
"('mlg76', '1-1595', '1-8568C')",1
"('mlg76', '1-1595', '1-1462C')",1
"('mlg76', '1-8568C', '1-1595')",1
"('mlg76', '1-8568C', '1-1462C')",1
"('mlg76', '1-1462C', '1-1595')",1
"('mlg76', '1-1462C', '1-8568C')",1
"('1-1595', 'mlg76', '1-8568C')",1
"('1-1595', 'mlg76', '1-1462C')",1
"('1-1595', '1-8568C', 'mlg76')",1
"('1-1595', '1-8568C', '1-1462C')",1
"('1-1595', '1-1462C', 'mlg76')",1
"('1-1595', '1-1462C', '1-8568C')",1
"('1-8568C', 'mlg76', '1-1595')",1
"('1-8568C', 'mlg76', '1-1462C')",1
"('1-8568C', '1-1595', 'mlg76')",1
"('1-8568C', '1-1595', '1-1462C')",1
"('1-8568C', '1-1462C', 'mlg76')",1
"('1-8568C', '1-1462C', '1-1595')",1
"('1-1462C', 'mlg76', '1-1595')",1
"('1-3564', '1-8421C', 'mlg04')",1
"('mlg04', '1-8421C', '1-3564')",1
"('mlg22', 'mlg02', '1-1595')",1
"('mlg04', '1-3564', '1-8421C')",1
"('1-3447C', '7W2-11889', 'mlg65')",1
"('1-3447C', '7W2-11889', '1-11002')",1
"('1-3447C', '7W2-11889', '1-10962')",1
"('1-3447C', '1-11002', 'mlg65')",1
"('1-3447C', '1-11002', '7W2-11889')",1
"('1-3447C', '1-11002', '1-10962')",1
"('1-3447C', '1-10962', 'mlg65')",1
"('1-3447C', '1-10962', '7W2-11889')",1
"('1-3447C', '1-10962', '1-11002')",1
"('1-10574', '1-9356C', '1-8706C')",1
"('1-10574', '1-8706C', '1-9356C')",1
"('1-9356C', '1-10574', '1-8706C')",1
"('1-9356C', '1-8706C', '1-10574')",1
"('1-9356C', '1-8706C', '1-1165C')",1
"('1-9356C', '1-1165C', '1-8706C')",1
"('1-8706C', '1-10574', '1-9356C')",1
"('1-8706C', '1-9356C', '1-10574')",1
"('1-8706C', '1-9356C', '1-1165C')",1
"('1-8706C', '1-1165C', '1-9356C')",1
"('1-1165C', '1-9356C', '1-8706C')",1
"('1-1165C', '1-8706C', '1-9356C')",1
"('1-1462C', 'mlg76', '1-8568C')",1
"('1-1462C', '1-1595', 'mlg76')",1
"('1-1462C', '1-1595', '1-8568C')",1
"('1-1462C', '1-8568C', 'mlg76')",1
"('1-8627C', '1-9146C', '1-9013')",1
"('1-1196', '1-6098C', '1-4929C')",1
"('1-1196', '1-6098C', '1-2604C')",1
"('1-1196', '1-4929C', '1-6098C')",1
"('1-1196', '1-4929C', '1-2604C')",1
"('1-1196', '1-2604C', '1-6098C')",1
"('1-1196', '1-2604C', '1-4929C')",1
"('1-6098C', '1-1196', '1-4929C')",1
"('1-6098C', '1-1196', '1-2604C')",1
"('1-6098C', '1-4929C', '1-1196')",1
"('1-6098C', '1-4929C', '1-2604C')",1
"('1-6098C', '1-2604C', '1-1196')",1
"('1-6098C', '1-2604C', '1-4929C')",1
"('1-4929C', '1-1196', '1-6098C')",1
"('1-4929C', '1-1196', '1-2604C')",1
"('1-4929C', '1-6098C', '1-1196')",1
"('1-4929C', '1-6098C', '1-2604C')",1
"('1-4929C', '1-2604C', '1-1196')",1
"('1-4929C', '1-2604C', '1-6098C')",1
"('1-2604C', '1-1196', '1-6098C')",1
"('1-2604C', '1-1196', '1-4929C')",1
"('1-8627C', '1-9013', '1-9146C')",1
"('1-9146C', '1-8627C', '1-9013')",1
"('1-9146C', '1-9013', '1-8627C')",1
"('1-8038', 'mlg26', '1-19443')",1
"('1-1462C', '1-8568C', '1-1595')",1
"('1-7682C', '1-4319C', '1-0129C')",1
"('1-7682C', '1-0129C', '1-4319C')",1
"('1-4319C', '1-7682C', '1-0129C')",1
"('1-4319C', '1-0129C', '1-7682C')",1
"('1-0129C', '1-7682C', '1-4319C')",1
"('1-0129C', '1-4319C', '1-7682C')",1
"('mlg26', '1-8038', '1-19443')",1
"('mlg26', '1-19443', '1-8038')",1
"('1-8038', '1-19443', 'mlg26')",1
"('1-9013', '1-8627C', '1-9146C')",1
"('1-19443', 'mlg26', '1-8038')",1
"('1-19443', '1-8038', 'mlg26')",1
"('mlg24', '1-5274', '1-4053')",1
"('mlg24', '1-4053', '1-5274')",1
"('1-5274', 'mlg24', '1-4053')",1
"('1-5274', '1-4053', 'mlg24')",1
"('1-4053', 'mlg24', '1-5274')",1
"('1-4053', '1-5274', 'mlg24')",1
"('1-9013', '1-9146C', '1-8627C')",1
"('1-3447C', 'mlg65', '1-10962')",1
"('1-3447C', 'mlg65', '1-11002')",1
"('1-3447C', 'mlg65', '7W2-11889')",1
"('1-6181C', '1-8995', 'mlg19')",1
"('1-5694', 'mlg41', '1-4975')",1
"('1-5694', 'mlg19', 'mlg41')",1
"('1-5694', 'mlg19', '1-4975')",1
"('1-5694', '1-4975', 'mlg41')",1
"('1-5694', '1-4975', 'mlg19')",1
"('1-4975', 'mlg41', 'mlg19')",1
"('1-4975', 'mlg41', '1-5694')",1
"('1-4975', 'mlg19', 'mlg41')",1
"('1-4975', 'mlg19', '1-5694')",1
"('1-4975', '1-5694', 'mlg41')",1
"('1-4975', '1-5694', 'mlg19')",1
"('mlg19', '1-8995', '1-6181C')",1
"('mlg19', '1-6181C', '1-8995')",1
"('1-8995', 'mlg19', '1-6181C')",1
"('1-8995', '1-4041', '1-1317C')",1
"('1-8995', '1-6181C', 'mlg19')",1
"('1-8995', '1-6181C', '1-1317C')",1
"('1-8995', '1-1317C', '1-4041')",1
"('1-8995', '1-1317C', '1-6181C')",1
"('1-4041', '1-8995', '1-1317C')",1
"('1-4041', '1-1317C', '1-8995')",1
"('1-5694', 'mlg41', 'mlg19')",1
"('mlg19', '1-4975', '1-5694')",1
"('mlg19', '1-4975', 'mlg41')",1
"('1-2382C', '1-16923', 'mlg34')",1
"('1-16923', 'mlg34', '1-2382C')",1
"('1-16923', '1-3638', 'mlg34')",1
"('1-16923', '1-3638', '1-2382C')",1
"('1-16923', '1-2382C', 'mlg34')",1
"('1-16923', '1-2382C', '1-3638')",1
"('1-2382C', 'mlg34', '1-3638')",1
"('1-2382C', 'mlg34', '1-16923')",1
"('1-2382C', '1-3638', 'mlg34')",1
"('1-2382C', '1-3638', '1-16923')",1
"('1-2382C', '1-16923', '1-3638')",1
"('mlg19', '1-5694', '1-4975')",1
"('mlg41', 'mlg19', '1-5694')",1
"('mlg41', 'mlg19', '1-4975')",1
"('mlg41', '1-5694', 'mlg19')",1
"('mlg41', '1-5694', '1-4975')",1
"('mlg41', '1-4975', 'mlg19')",1
"('mlg41', '1-4975', '1-5694')",1
"('mlg19', 'mlg41', '1-5694')",1
"('mlg19', 'mlg41', '1-4975')",1
"('mlg19', '1-5694', 'mlg41')",1
"('1-6181C', 'mlg19', '1-8995')",1
"('1-6181C', '1-8995', '1-1317C')",1
"('1-10962', '1-3447C', '1-11002')",1
"('1-6181C', '1-1317C', '1-8995')",1
"('7W2-11889', '1-3447C', '1-11002')",1
"('7W2-11889', '1-3447C', '1-10962')",1
"('1-11002', 'mlg65', '7W2-11889')",1
"('1-11002', 'mlg65', '1-10962')",1
"('1-11002', 'mlg65', '1-3447C')",1
"('1-11002', '7W2-11889', 'mlg65')",1
"('1-11002', '7W2-11889', '1-3447C')",1
"('1-11002', '1-10962', 'mlg65')",1
"('1-11002', '1-10962', '1-3447C')",1
"('1-11002', '1-3447C', 'mlg65')",1
"('1-11002', '1-3447C', '7W2-11889')",1
"('1-11002', '1-3447C', '1-10962')",1
"('1-10962', 'mlg65', '7W2-11889')",1
"('1-10962', 'mlg65', '1-11002')",1
"('1-10962', 'mlg65', '1-3447C')",1
"('1-10962', '7W2-11889', 'mlg65')",1
"('1-10962', '7W2-11889', '1-3447C')",1
"('1-10962', '1-11002', 'mlg65')",1
"('1-10962', '1-11002', '1-3447C')",1
"('1-10962', '1-3447C', 'mlg65')",1
"('1-10962', '1-3447C', '7W2-11889')",1
"('7W2-11889', '1-3447C', 'mlg65')",1
"('7W2-11889', '1-10962', '1-3447C')",1
"('7W2-11889', '1-10962', 'mlg65')",1
"('mlg65', '1-11002', '1-3447C')",1
"('1-1317C', '1-8995', '1-4041')",1
"('1-1317C', '1-8995', '1-6181C')",1
"('1-1317C', '1-4041', '1-8995')",1
"('1-1317C', '1-6181C', '1-8995')",1
"('mlg65', '7W2-11889', '1-11002')",1
"('mlg65', '7W2-11889', '1-10962')",1
"('mlg65', '7W2-11889', '1-3447C')",1
"('mlg65', '1-11002', '7W2-11889')",1
"('mlg65', '1-11002', '1-10962')",1
"('mlg65', '1-10962', '7W2-11889')",1
"('7W2-11889', '1-11002', '1-3447C')",1
"('mlg65', '1-10962', '1-11002')",1
"('mlg65', '1-10962', '1-3447C')",1
"('mlg65', '1-3447C', '7W2-11889')",1
"('mlg65', '1-3447C', '1-11002')",1
"('mlg65', '1-3447C', '1-10962')",1
"('7W2-11889', 'mlg65', '1-11002')",1
"('7W2-11889', 'mlg65', '1-10962')",1
"('7W2-11889', 'mlg65', '1-3447C')",1
"('7W2-11889', '1-11002', 'mlg65')",1
"('1-2604C', '1-6098C', '1-1196')",1
"('1-2604C', '1-6098C', '1-4929C')",1
"('1-2604C', '1-4929C', '1-1196')",1
"('1-8990', '1-4053', '1-3712')",1
"('1-1595', 'mlg76', '1-7574C')",1
"('1-1595', '1-18799', '1-7574C')",1
"('1-1595', '1-7574C', 'mlg76')",1
"('1-1595', '1-7574C', '1-18799')",1
"('1-7574C', 'mlg76', '1-18799')",1
"('1-7574C', 'mlg76', '1-1595')",1
"('1-7574C', '1-18799', 'mlg76')",1
"('1-7574C', '1-18799', '1-1595')",1
"('1-7574C', '1-1595', 'mlg76')",1
"('1-7574C', '1-1595', '1-18799')",1
"('1-8990', '1-7259', '1-1605')",1
"('1-8990', '1-1605', '1-7259')",1
"('1-7259', '1-8990', '1-1605')",1
"('1-7259', '1-1605', '1-8990')",1
"('1-1605', '1-8990', '1-7259')",1
"('1-1605', '1-7259', '1-8990')",1
"('1-9384C', '1-1833C', '1-1224C')",1
"('1-9384C', '1-1224C', '1-1833C')",1
"('1-1833C', '1-9384C', '1-1224C')",1
"('1-1833C', '1-1224C', '1-9384C')",1
"('1-1224C', '1-9384C', '1-1833C')",1
"('1-18799', '1-7574C', '1-1595')",1
"('1-18799', '1-7574C', 'mlg76')",1
"('1-18799', '1-1595', '1-7574C')",1
"('1-17711', '1-3564', '1-4052')",1
"('1-4052', '1-3564', '1-17711')",1
"('1-4052', '1-17711', '1-3564')",1
"('1-3564', '7W2-11889', '1-17711')",1
"('1-3564', '1-4052', '1-17711')",1
"('1-3564', '1-17711', '7W2-11889')",1
"('1-3564', '1-17711', '1-4052')",1
"('1-17711', '7W2-11889', '1-3564')",1
"('1-17711', '1-4052', '1-3564')",1
"('1-17711', '1-3564', '7W2-11889')",1
"('1-8508C', '1-8084C', '1-7467C')",1
"('1-18799', 'mlg76', '1-7574C')",1
"('1-8508C', '1-7467C', '1-8084C')",1
"('1-8084C', '1-8508C', '1-7467C')",1
"('1-8084C', '1-7467C', '1-8508C')",1
"('1-7467C', '1-8508C', '1-8084C')",1
"('1-7467C', '1-8084C', '1-8508C')",1
"('mlg76', '1-18799', '1-7574C')",1
"('mlg76', '1-1595', '1-7574C')",1
"('mlg76', '1-7574C', '1-18799')",1
"('mlg76', '1-7574C', '1-1595')",1
"('1-1224C', '1-1833C', '1-9384C')",1
"('1-8990', '1-4053', '1-6006C')",1
"('7W2-11889', '1-3564', '1-17711')",1
"('1-8990', '1-3712', '1-4053')",1
"('mlg66', '1-3880', '1-1224C')",1
"('mlg66', '1-1224C', 'mlg25')",1
"('mlg66', '1-1224C', '1-3880')",1
"('mlg25', 'mlg66', '1-3880')",1
"('mlg25', 'mlg66', '1-1224C')",1
"('mlg25', '1-3880', 'mlg66')",1
"('mlg25', '1-3880', '1-1224C')",1
"('mlg25', '1-1224C', 'mlg66')",1
"('mlg25', '1-1224C', '1-3880')",1
"('1-3880', 'mlg66', 'mlg25')",1
"('1-3880', 'mlg66', '1-1224C')",1
"('1-3880', 'mlg25', 'mlg66')",1
"('1-3880', 'mlg25', '1-1224C')",1
"('1-3880', '1-1224C', 'mlg66')",1
"('1-3880', '1-1224C', 'mlg25')",1
"('1-1224C', 'mlg66', 'mlg25')",1
"('1-1224C', 'mlg66', '1-3880')",1
"('1-1224C', 'mlg25', 'mlg66')",1
"('1-1224C', 'mlg25', '1-3880')",1
"('1-1224C', '1-3880', 'mlg66')",1
"('1-1224C', '1-3880', 'mlg25')",1
"('mlg66', '1-3880', 'mlg25')",1
"('mlg66', 'mlg25', '1-1224C')",1
"('mlg66', 'mlg25', '1-3880')",1
"('1-3712', '1-4053', '1-6006C')",1
"('1-8990', '1-6006C', '1-4053')",1
"('1-4053', '1-8990', '1-3712')",1
"('1-4053', '1-8990', '1-6006C')",1
"('1-4053', '1-3712', '1-8990')",1
"('1-4053', '1-3712', '1-6006C')",1
"('1-4053', '1-6006C', '1-8990')",1
"('1-4053', '1-6006C', '1-3712')",1
"('1-3712', '1-8990', '1-4053')",1
"('1-3712', '1-4053', '1-8990')",1
"('1-3712', '1-6006C', '1-4053')",1
"('1-5493C', '1-10394', '1-18799')",1
"('1-6006C', '1-8990', '1-4053')",1
"('1-6006C', '1-4053', '1-8990')",1
"('1-6006C', '1-4053', '1-3712')",1
"('1-6006C', '1-3712', '1-4053')",1
"('1-18799', '1-10394', '1-5493C')",1
"('1-18799', '1-5493C', '1-10394')",1
"('1-10394', '1-18799', '1-5493C')",1
"('1-10394', '1-5493C', '1-18799')",1
"('1-5493C', '1-18799', '1-10394')",1
"('7W2-11889', '1-17711', '1-3564')",1
"('1-7790C', '1-10442', '1-18430')",1
"('1-2604C', '1-4929C', '1-6098C')",1
"('1-8995', '1-4052', '1-17711')",1
"('1-19619', '1-7561', '1-7176C')",1
"('1-19619', '1-7561', '1-6772C')",1
"('1-19619', '1-7176C', '1-7561')",1
"('1-19619', '1-7176C', '1-6772C')",1
"('1-19619', '1-6772C', '1-7561')",1
"('1-19619', '1-6772C', '1-7176C')",1
"('1-7176C', '1-7561', '1-19619')",1
"('1-7176C', '1-7561', '1-6772C')",1
"('1-7176C', '1-19619', '1-7561')",1
"('1-7176C', '1-19619', '1-6772C')",1
"('1-7176C', '1-6772C', '1-7561')",1
"('1-7176C', '1-6772C', '1-19619')",1
"('1-6772C', '1-7561', '1-19619')",1
"('1-6772C', '1-7561', '1-7176C')",1
"('1-6772C', '1-19619', '1-7561')",1
"('1-6772C', '1-19619', '1-7176C')",1
"('1-6772C', '1-7176C', '1-7561')",1
"('1-6772C', '1-7176C', '1-19619')",1
"('7W2-11889', '1-8995', '1-4052')",1
"('7W2-11889', '1-4052', '1-8995')",1
"('1-8995', '7W2-11889', '1-4052')",1
"('1-7561', '1-6772C', '1-7176C')",1
"('1-7561', '1-6772C', '1-19619')",1
"('1-7561', '1-7176C', '1-6772C')",1
"('1-8974', '1-1350C', 'mlg26')",1
"('mlg03', '1-8095C', '1-6948C')",1
"('mlg03', '1-6948C', '1-8095C')",1
"('1-8095C', 'mlg03', '1-6948C')",1
"('1-8095C', '1-6948C', 'mlg03')",1
"('1-6948C', 'mlg03', '1-8095C')",1
"('1-6948C', '1-8095C', 'mlg03')",1
"('mlg26', '1-8974', '1-1350C')",1
"('mlg26', '1-1350C', '1-8974')",1
"('1-8974', 'mlg26', '1-1350C')",1
"('1-1350C', 'mlg26', '1-8974')",1
"('1-7561', '1-7176C', '1-19619')",1
"('1-1350C', '1-8974', 'mlg26')",1
"('mlg51', 'mlg44', '1-5493C')",1
"('mlg51', '1-5493C', 'mlg44')",1
"('mlg44', 'mlg51', '1-5493C')",1
"('mlg44', '1-5493C', 'mlg51')",1
"('1-5493C', 'mlg51', 'mlg44')",1
"('1-5493C', 'mlg44', 'mlg51')",1
"('1-7561', '1-19619', '1-7176C')",1
"('1-7561', '1-19619', '1-6772C')",1
"('1-8995', '1-4052', '7W2-11889')",1
"('1-8995', '1-4052', '1-10962')",1
"('1-7790C', '1-18430', '1-10442')",1
"('1-8995', '1-17711', '1-4052')",1
"('mlg03', '1-8705C', '1-20040')",1
"('mlg03', '1-8705C', '1-1462C')",1
"('mlg03', '1-1462C', '1-8705C')",1
"('1-20040', 'mlg03', '1-8705C')",1
"('1-20040', '1-8705C', 'mlg03')",1
"('1-20040', '1-8705C', '1-1462C')",1
"('1-20040', '1-1462C', '1-8705C')",1
"('1-8705C', 'mlg03', '1-20040')",1
"('1-8705C', 'mlg03', '1-1462C')",1
"('1-8705C', '1-20040', 'mlg03')",1
"('1-8705C', '1-20040', '1-1462C')",1
"('1-8705C', '1-1462C', 'mlg03')",1
"('1-8705C', '1-1462C', '1-20040')",1
"('1-1462C', 'mlg03', '1-8705C')",1
"('1-1462C', '1-20040', '1-8705C')",1
"('1-1462C', '1-8705C', 'mlg03')",1
"('1-1462C', '1-8705C', '1-20040')",1
"('1-18430', '1-10442', '1-7790C')",1
"('1-18430', '1-7790C', '1-10442')",1
"('1-10442', '1-18430', '1-7790C')",1
"('1-10442', '1-7790C', '1-18430')",1
"('mlg03', '1-20040', '1-8705C')",1
"('1-2701C', '1-9206', 'mlg26')",1
"('1-2701C', 'mlg26', '1-9206')",1
"('1-17711', '1-8995', '1-4052')",1
"('1-8995', '1-17711', '1-10962')",1
"('1-8995', '1-10962', '1-4052')",1
"('1-8995', '1-10962', '1-17711')",1
"('1-4052', '7W2-11889', '1-8995')",1
"('1-4052', '1-8995', '7W2-11889')",1
"('1-4052', '1-8995', '1-17711')",1
"('1-4052', '1-8995', '1-10962')",1
"('1-4052', '1-17711', '1-8995')",1
"('1-4052', '1-10962', '1-8995')",1
"('1-17711', '1-8995', '1-10962')",1
"('1-9206', '1-2701C', 'mlg26')",1
"('1-17711', '1-4052', '1-8995')",1
"('1-17711', '1-10962', '1-8995')",1
"('1-10962', '1-8995', '1-4052')",1
"('1-10962', '1-8995', '1-17711')",1
"('1-10962', '1-4052', '1-8995')",1
"('1-10962', '1-17711', '1-8995')",1
"('mlg26', '1-9206', '1-2701C')",1
"('mlg26', '1-2701C', '1-9206')",1
"('1-9206', 'mlg26', '1-2701C')",1
"('1-4117', '1-3607', '1-3604')",1
"('1-4117', '1-3604', '1-3607')",1
"('1-3638', 'mlg06', 'mlg03')",1
"('1-3640', '1-4041', 'mlg08')",1
"('mlg75', '1-7807C', '1-16909')",1
"('1-16909', 'mlg75', '1-7807C')",1
"('1-16909', '1-7807C', 'mlg75')",1
"('1-7807C', 'mlg75', '1-16909')",1
"('1-7807C', '1-16909', 'mlg75')",1
"('mlg65', '1-9185C', 'mlg77')",1
"('mlg65', '1-9185C', '1-5775C')",1
"('mlg65', 'mlg77', '1-9185C')",1
"('mlg65', 'mlg77', '1-5775C')",1
"('mlg65', '1-5775C', '1-9185C')",1
"('mlg65', '1-5775C', 'mlg77')",1
"('1-9185C', 'mlg65', 'mlg77')",1
"('1-9185C', 'mlg65', '1-5775C')",1
"('1-9185C', 'mlg77', 'mlg65')",1
"('1-9185C', 'mlg77', '1-5775C')",1
"('1-9185C', '1-5775C', 'mlg65')",1
"('1-9185C', '1-5775C', 'mlg77')",1
"('mlg77', 'mlg65', '1-9185C')",1
"('mlg77', 'mlg65', '1-5775C')",1
"('mlg77', '1-9185C', 'mlg65')",1
"('mlg77', '1-9185C', '1-5775C')",1
"('mlg75', '1-16909', '1-7807C')",1
"('1-3640', 'mlg08', '1-4041')",1
"('1-2522', '1-2410', '1-4052')",1
"('1-4041', '1-3640', 'mlg08')",1
"('1-4678', 'mlg49', '1-19753')",1
